FleetID,Date,Status,HoursInService
FL00072,2025-08-17,In service,24.99
FL00072,2025-08-18,In service,9.46
FL00072,2025-08-19,In service,13.96
FL00072,2025-08-20,Under maintenance,0.0
FL00072,2025-08-21,In service,20.31
FL00072,2025-08-22,In service,18.21
FL00072,2025-08-23,In service,14.0
FL00072,2025-08-24,In service,15.3
FL00072,2025-08-25,In service,22.59
FL00072,2025-08-26,In service,15.34
FL00072,2025-08-27,In service,13.7
FL00072,2025-08-28,In service,20.64
FL00072,2025-08-29,In service,16.88
FL00072,2025-08-30,Under maintenance,0.0
FL00072,2025-08-31,In service,17.77
FL00073,2025-06-01,In service,12.08
FL00073,2025-06-02,In service,30.16
FL00073,2025-06-03,In service,13.65
FL00073,2025-06-04,In service,8.41
FL00073,2025-06-05,Under maintenance,0.0
FL00073,2025-06-06,Under maintenance,0.0
FL00073,2025-06-07,Under maintenance,0.0
FL00073,2025-06-08,In service,14.59
FL00073,2025-06-09,In service,16.28
FL00073,2025-06-10,In service,19.24
FL00073,2025-06-11,In service,20.64
FL00073,2025-06-12,In service,22.88
FL00073,2025-06-13,In service,14.03
FL00073,2025-06-14,In service,22.29
FL00073,2025-06-15,In service,14.12
FL00073,2025-06-16,In service,19.37
FL00073,2025-06-17,In service,8.94
FL00073,2025-06-18,In service,21.05
FL00073,2025-06-19,Under maintenance,0.0
FL00073,2025-06-20,In service,23.2
FL00073,2025-06-21,In service,19.47
FL00073,2025-06-22,Under maintenance,0.0
FL00073,2025-06-23,Under maintenance,0.0
FL00073,2025-06-24,In service,14.94
FL00073,2025-06-25,In service,8.23
FL00073,2025-06-26,In service,17.5
FL00073,2025-06-27,Under maintenance,0.0
FL00073,2025-06-28,In service,10.28
FL00073,2025-06-29,In service,8.42
FL00073,2025-06-30,In service,23.15
FL00073,2025-07-01,In service,23.01
FL00073,2025-07-02,In service,17.08
FL00073,2025-07-03,In service,16.85
FL00073,2025-07-04,In service,14.9
FL00073,2025-07-05,In service,28.19
FL00073,2025-07-06,In service,14.12
FL00073,2025-07-07,Under maintenance,0.0
FL00073,2025-07-08,In service,20.09
FL00073,2025-07-09,In service,8.29
FL00073,2025-07-10,In service,7.69
FL00073,2025-07-11,In service,7.83
FL00073,2025-07-12,In service,16.06
FL00073,2025-07-13,In service,18.53
FL00073,2025-07-14,In service,22.96
FL00073,2025-07-15,In service,18.12
FL00073,2025-07-16,In service,8.96
FL00073,2025-07-17,In service,10.72
FL00073,2025-07-18,In service,19.36
FL00073,2025-07-19,In service,15.55
FL00073,2025-07-20,In service,13.72
FL00073,2025-07-21,In service,17.72
FL00073,2025-07-22,In service,17.01
FL00073,2025-07-23,In service,17.96
FL00073,2025-07-24,In service,13.2
FL00073,2025-07-25,Under maintenance,0.0
FL00073,2025-07-26,In service,14.92
FL00073,2025-07-27,In service,12.91
FL00073,2025-07-28,In service,15.13
FL00073,2025-07-29,In service,17.07
FL00073,2025-07-30,In service,18.73
FL00073,2025-07-31,In service,17.18
FL00073,2025-08-01,In service,15.25
FL00073,2025-08-02,In service,18.7
FL00073,2025-08-03,In service,14.15
FL00073,2025-08-04,In service,15.13
FL00073,2025-08-05,In service,11.65
FL00073,2025-08-06,In service,5.34
FL00073,2025-08-07,In service,15.57
FL00073,2025-08-08,In service,15.93
FL00073,2025-08-09,In service,13.17
FL00073,2025-08-10,In service,18.82
FL00073,2025-08-11,In service,26.31
FL00073,2025-08-12,Under maintenance,0.0
FL00073,2025-08-13,In service,16.07
FL00073,2025-08-14,In service,7.15
FL00073,2025-08-15,In service,10.83
FL00073,2025-08-16,Under maintenance,0.0
FL00073,2025-08-17,In service,19.92
FL00073,2025-08-18,In service,23.97
FL00073,2025-08-19,In service,24.49
FL00073,2025-08-20,In service,12.83
FL00073,2025-08-21,In service,6.94
FL00073,2025-08-22,In service,20.24
FL00073,2025-08-23,Under maintenance,0.0
FL00073,2025-08-24,In service,10.8
FL00073,2025-08-25,In service,3.42
FL00073,2025-08-26,In service,10.0
FL00073,2025-08-27,In service,15.3
FL00073,2025-08-28,In service,15.91
FL00073,2025-08-29,In service,10.77
FL00073,2025-08-30,In service,13.58
FL00073,2025-08-31,In service,17.8
FL00074,2025-06-01,In service,8.8
FL00074,2025-06-02,In service,24.4
FL00074,2025-06-03,In service,21.01
FL00074,2025-06-04,In service,14.22
FL00074,2025-06-05,Under maintenance,0.0
FL00074,2025-06-06,In service,25.67
FL00074,2025-06-07,In service,13.34
FL00074,2025-06-08,In service,15.32
FL00074,2025-06-09,In service,12.82
FL00074,2025-06-10,In service,7.65
FL00074,2025-06-11,In service,23.82
FL00074,2025-06-12,In service,23.5
FL00074,2025-06-13,Under maintenance,0.0
FL00074,2025-06-14,In service,16.89
FL00074,2025-06-15,In service,9.46
FL00074,2025-06-16,In service,5.82
FL00074,2025-06-17,Under maintenance,0.0
FL00074,2025-06-18,Under maintenance,0.0
FL00074,2025-06-19,Under maintenance,0.0
FL00074,2025-06-20,Under maintenance,0.0
FL00074,2025-06-21,Under maintenance,0.0
FL00074,2025-06-22,Under maintenance,0.0
FL00074,2025-06-23,In service,14.5
FL00074,2025-06-24,In service,14.55
FL00074,2025-06-25,In service,15.78
FL00074,2025-06-26,In service,22.93
FL00074,2025-06-27,In service,15.36
FL00074,2025-06-28,In service,13.16
FL00074,2025-06-29,In service,16.34
FL00074,2025-06-30,In service,3.5
FL00074,2025-07-01,In service,11.8
FL00074,2025-07-02,In service,15.16
FL00074,2025-07-03,In service,11.88
FL00074,2025-07-04,Under maintenance,0.0
FL00074,2025-07-05,Under maintenance,0.0
FL00074,2025-07-06,In service,29.16
FL00074,2025-07-07,In service,14.47
FL00074,2025-07-08,In service,16.74
FL00074,2025-07-09,In service,20.38
FL00074,2025-07-10,In service,14.47
FL00074,2025-07-11,Under maintenance,0.0
FL00074,2025-07-12,In service,15.1
FL00074,2025-07-13,In service,8.41
FL00074,2025-07-14,In service,13.03
FL00074,2025-07-15,In service,6.84
FL00074,2025-07-16,In service,14.46
FL00074,2025-07-17,In service,21.93
FL00074,2025-07-18,In service,24.57
FL00074,2025-07-19,In service,22.37
FL00074,2025-07-20,In service,16.87
FL00074,2025-07-21,In service,16.94
FL00074,2025-07-22,Under maintenance,0.0
FL00074,2025-07-23,In service,9.89
FL00074,2025-07-24,In service,19.85
FL00074,2025-07-25,In service,18.7
FL00074,2025-07-26,In service,10.12
FL00074,2025-07-27,In service,14.7
FL00074,2025-07-28,In service,12.43
FL00074,2025-07-29,In service,10.09
FL00074,2025-07-30,In service,4.06
FL00074,2025-07-31,Under maintenance,0.0
FL00074,2025-08-01,In service,8.83
FL00074,2025-08-02,In service,22.81
FL00074,2025-08-03,In service,12.08
FL00074,2025-08-04,In service,22.93
FL00074,2025-08-05,Under maintenance,0.0
FL00074,2025-08-06,In service,23.84
FL00074,2025-08-07,In service,14.58
FL00074,2025-08-08,In service,18.58
FL00074,2025-08-09,Under maintenance,0.0
FL00074,2025-08-10,In service,16.69
FL00074,2025-08-11,In service,19.43
FL00074,2025-08-12,In service,13.36
FL00074,2025-08-13,Under maintenance,0.0
FL00074,2025-08-14,In service,11.39
FL00074,2025-08-15,In service,13.02
FL00074,2025-08-16,In service,20.28
FL00074,2025-08-17,In service,8.92
FL00074,2025-08-18,In service,12.29
FL00074,2025-08-19,In service,9.15
FL00074,2025-08-20,In service,25.52
FL00074,2025-08-21,In service,28.44
FL00074,2025-08-22,In service,10.0
FL00074,2025-08-23,In service,15.69
FL00074,2025-08-24,In service,18.89
FL00074,2025-08-25,In service,12.0
FL00074,2025-08-26,In service,15.94
FL00074,2025-08-27,In service,15.82
FL00074,2025-08-28,In service,22.09
FL00074,2025-08-29,In service,22.18
FL00074,2025-08-30,In service,12.61
FL00074,2025-08-31,In service,16.6
FL00075,2025-06-01,In service,10.92
FL00075,2025-06-02,In service,19.47
FL00075,2025-06-03,In service,13.68
FL00075,2025-06-04,In service,18.18
FL00075,2025-06-05,In service,16.16
FL00075,2025-06-06,In service,14.66
FL00075,2025-06-07,In service,16.24
FL00075,2025-06-08,In service,19.06
FL00075,2025-06-09,In service,26.56
FL00075,2025-06-10,In service,16.87
FL00075,2025-06-11,In service,15.83
FL00075,2025-06-12,In service,15.23
FL00075,2025-06-13,In service,13.19
FL00075,2025-06-14,In service,23.85
FL00075,2025-06-15,In service,30.58
FL00075,2025-06-16,In service,14.72
FL00075,2025-06-17,In service,12.56
FL00075,2025-06-18,Under maintenance,0.0
FL00075,2025-06-19,In service,20.27
FL00075,2025-06-20,Under maintenance,0.0
FL00075,2025-06-21,In service,15.45
FL00075,2025-06-22,Under maintenance,0.0
FL00075,2025-06-23,In service,14.28
FL00075,2025-06-24,In service,19.49
FL00075,2025-06-25,In service,26.57
FL00075,2025-06-26,In service,11.37
FL00075,2025-06-27,In service,20.37
FL00075,2025-06-28,In service,19.35
FL00075,2025-06-29,In service,18.37
FL00075,2025-06-30,In service,15.39
FL00075,2025-07-01,In service,10.73
FL00075,2025-07-02,In service,25.59
FL00075,2025-07-03,In service,18.51
FL00075,2025-07-04,In service,10.21
FL00075,2025-07-05,In service,15.25
FL00075,2025-07-06,In service,17.91
FL00075,2025-07-07,Under maintenance,0.0
FL00075,2025-07-08,In service,14.4
FL00075,2025-07-09,In service,13.11
FL00075,2025-07-10,In service,10.47
FL00075,2025-07-11,In service,17.76
FL00075,2025-07-12,In service,14.08
FL00075,2025-07-13,In service,8.95
FL00075,2025-07-14,Under maintenance,0.0
FL00075,2025-07-15,In service,4.54
FL00075,2025-07-16,Under maintenance,0.0
FL00075,2025-07-17,Under maintenance,0.0
FL00075,2025-07-18,Under maintenance,0.0
FL00075,2025-07-19,In service,11.63
FL00075,2025-07-20,In service,5.96
FL00075,2025-07-21,In service,12.73
FL00075,2025-07-22,In service,18.86
FL00075,2025-07-23,In service,17.06
FL00075,2025-07-24,In service,17.59
FL00075,2025-07-25,In service,8.81
FL00075,2025-07-26,In service,13.34
FL00075,2025-07-27,In service,28.12
FL00075,2025-07-28,In service,14.26
FL00075,2025-07-29,In service,20.0
FL00075,2025-07-30,In service,14.17
FL00075,2025-07-31,In service,16.89
FL00075,2025-08-01,In service,13.56
FL00075,2025-08-02,Under maintenance,0.0
FL00075,2025-08-03,In service,14.85
FL00075,2025-08-04,In service,20.34
FL00075,2025-08-05,In service,17.28
FL00075,2025-08-06,Under maintenance,0.0
FL00075,2025-08-07,In service,17.13
FL00075,2025-08-08,Under maintenance,0.0
FL00075,2025-08-09,In service,12.97
FL00075,2025-08-10,In service,7.73
FL00075,2025-08-11,Under maintenance,0.0
FL00075,2025-08-12,In service,16.99
FL00075,2025-08-13,Under maintenance,0.0
FL00075,2025-08-14,In service,19.7
FL00075,2025-08-15,In service,5.84
FL00075,2025-08-16,In service,14.19
FL00075,2025-08-17,Under maintenance,0.0
FL00075,2025-08-18,In service,7.61
FL00075,2025-08-19,In service,17.08
FL00075,2025-08-20,In service,20.68
FL00075,2025-08-21,In service,22.74
FL00075,2025-08-22,In service,14.72
FL00075,2025-08-23,In service,12.8
FL00075,2025-08-24,In service,15.1
FL00075,2025-08-25,In service,19.18
FL00075,2025-08-26,In service,14.2
FL00075,2025-08-27,In service,8.62
FL00075,2025-08-28,In service,17.25
FL00075,2025-08-29,In service,19.22
FL00075,2025-08-30,In service,17.82
FL00075,2025-08-31,Under maintenance,0.0
FL00076,2025-06-01,In service,12.3
FL00076,2025-06-02,In service,16.22
FL00076,2025-06-03,In service,15.39
FL00076,2025-06-04,In service,20.44
FL00076,2025-06-05,In service,19.34
FL00076,2025-06-06,In service,21.61
FL00076,2025-06-07,In service,15.12
FL00076,2025-06-08,In service,18.9
FL00076,2025-06-09,In service,22.46
FL00076,2025-06-10,In service,17.01
FL00076,2025-06-11,In service,18.8
FL00076,2025-06-12,In service,14.0
FL00076,2025-06-13,In service,19.07
FL00076,2025-06-14,In service,16.31
FL00076,2025-06-15,In service,10.42
FL00076,2025-06-16,In service,7.1
FL00076,2025-06-17,In service,19.98
FL00076,2025-06-18,In service,21.39
FL00076,2025-06-19,In service,15.18
FL00076,2025-06-20,In service,11.4
FL00076,2025-06-21,In service,15.38
FL00076,2025-06-22,In service,22.02
FL00076,2025-06-23,In service,16.06
FL00076,2025-06-24,In service,17.48
FL00076,2025-06-25,In service,15.64
FL00076,2025-06-26,Under maintenance,0.0
FL00076,2025-06-27,In service,19.8
FL00076,2025-06-28,In service,6.28
FL00076,2025-06-29,Under maintenance,0.0
FL00076,2025-06-30,In service,21.51
FL00076,2025-07-01,Under maintenance,0.0
FL00076,2025-07-02,In service,13.66
FL00076,2025-07-03,In service,20.94
FL00076,2025-07-04,In service,15.05
FL00076,2025-07-05,Under maintenance,0.0
FL00076,2025-07-06,Under maintenance,0.0
FL00076,2025-07-07,In service,5.65
FL00076,2025-07-08,In service,15.71
FL00076,2025-07-09,In service,18.91
FL00076,2025-07-10,Under maintenance,0.0
FL00076,2025-07-11,In service,23.63
FL00076,2025-07-12,In service,13.65
FL00076,2025-07-13,In service,21.8
FL00076,2025-07-14,In service,14.75
FL00076,2025-07-15,In service,21.33
FL00076,2025-07-16,Under maintenance,0.0
FL00076,2025-07-17,In service,26.38
FL00076,2025-07-18,In service,12.05
FL00076,2025-07-19,In service,21.46
FL00076,2025-07-20,In service,6.5
FL00076,2025-07-21,In service,10.89
FL00076,2025-07-22,In service,11.89
FL00076,2025-07-23,In service,26.65
FL00076,2025-07-24,In service,21.28
FL00076,2025-07-25,In service,14.07
FL00076,2025-07-26,In service,11.27
FL00076,2025-07-27,In service,26.79
FL00076,2025-07-28,In service,13.71
FL00076,2025-07-29,Under maintenance,0.0
FL00076,2025-07-30,Under maintenance,0.0
FL00076,2025-07-31,In service,27.01
FL00076,2025-08-01,In service,20.92
FL00076,2025-08-02,Under maintenance,0.0
FL00076,2025-08-03,In service,17.19
FL00076,2025-08-04,In service,26.21
FL00076,2025-08-05,In service,11.13
FL00076,2025-08-06,Under maintenance,0.0
FL00076,2025-08-07,In service,12.61
FL00076,2025-08-08,Under maintenance,0.0
FL00076,2025-08-09,In service,13.24
FL00076,2025-08-10,In service,19.04
FL00076,2025-08-11,In service,11.89
FL00076,2025-08-12,In service,10.49
FL00076,2025-08-13,In service,18.15
FL00076,2025-08-14,In service,18.18
FL00076,2025-08-15,In service,5.8
FL00076,2025-08-16,Under maintenance,0.0
FL00076,2025-08-17,Under maintenance,0.0
FL00076,2025-08-18,In service,19.15
FL00076,2025-08-19,In service,18.64
FL00076,2025-08-20,In service,11.1
FL00076,2025-08-21,In service,5.79
FL00076,2025-08-22,In service,16.56
FL00076,2025-08-23,In service,19.42
FL00076,2025-08-24,In service,20.67
FL00076,2025-08-25,In service,18.66
FL00076,2025-08-26,In service,14.4
FL00076,2025-08-27,In service,8.48
FL00076,2025-08-28,In service,28.36
FL00076,2025-08-29,Under maintenance,0.0
FL00076,2025-08-30,In service,20.13
FL00076,2025-08-31,Under maintenance,0.0
FL00077,2025-06-01,In service,16.41
FL00077,2025-06-02,In service,20.74
FL00077,2025-06-03,In service,15.61
FL00077,2025-06-04,In service,10.81
FL00077,2025-06-05,In service,17.84
FL00077,2025-06-06,In service,11.09
FL00077,2025-06-07,In service,13.04
FL00077,2025-06-08,In service,21.33
FL00077,2025-06-09,Under maintenance,0.0
FL00077,2025-06-10,In service,21.2
FL00077,2025-06-11,In service,10.82
FL00077,2025-06-12,In service,13.46
FL00077,2025-06-13,In service,10.57
FL00077,2025-06-14,In service,21.12
FL00077,2025-06-15,In service,10.38
FL00077,2025-06-16,In service,18.74
FL00077,2025-06-17,Under maintenance,0.0
FL00077,2025-06-18,Under maintenance,0.0
FL00077,2025-06-19,In service,15.6
FL00077,2025-06-20,In service,21.4
FL00077,2025-06-21,In service,10.04
FL00077,2025-06-22,In service,15.81
FL00077,2025-06-23,In service,12.58
FL00077,2025-06-24,In service,7.16
FL00077,2025-06-25,In service,10.72
FL00077,2025-06-26,In service,17.06
FL00077,2025-06-27,In service,14.59
FL00077,2025-06-28,In service,18.63
FL00077,2025-06-29,In service,16.5
FL00077,2025-06-30,In service,3.71
FL00077,2025-07-01,In service,18.07
FL00077,2025-07-02,In service,10.03
FL00077,2025-07-03,In service,16.01
FL00077,2025-07-04,In service,8.29
FL00077,2025-07-05,In service,20.88
FL00077,2025-07-06,In service,19.8
FL00077,2025-07-07,In service,14.82
FL00077,2025-07-08,In service,19.59
FL00077,2025-07-09,Under maintenance,0.0
FL00077,2025-07-10,In service,11.04
FL00077,2025-07-11,In service,15.68
FL00077,2025-07-12,In service,6.48
FL00077,2025-07-13,In service,14.87
FL00077,2025-07-14,In service,15.84
FL00077,2025-07-15,In service,12.11
FL00077,2025-07-16,In service,20.25
FL00077,2025-07-17,In service,8.78
FL00077,2025-07-18,In service,19.61
FL00077,2025-07-19,Under maintenance,0.0
FL00077,2025-07-20,In service,18.05
FL00077,2025-07-21,In service,10.06
FL00077,2025-07-22,In service,19.69
FL00077,2025-07-23,In service,25.9
FL00077,2025-07-24,In service,16.26
FL00077,2025-07-25,In service,15.25
FL00077,2025-07-26,In service,11.34
FL00077,2025-07-27,In service,17.41
FL00077,2025-07-28,In service,15.41
FL00077,2025-07-29,In service,4.7
FL00077,2025-07-30,In service,19.35
FL00077,2025-07-31,Under maintenance,0.0
FL00077,2025-08-01,In service,9.54
FL00077,2025-08-02,In service,20.23
FL00077,2025-08-03,In service,25.73
FL00077,2025-08-04,In service,15.61
FL00077,2025-08-05,In service,14.59
FL00077,2025-08-06,In service,26.83
FL00077,2025-08-07,In service,16.54
FL00077,2025-08-08,In service,9.43
FL00077,2025-08-09,In service,12.42
FL00077,2025-08-10,Under maintenance,0.0
FL00077,2025-08-11,In service,9.93
FL00077,2025-08-12,In service,22.89
FL00077,2025-08-13,In service,11.29
FL00077,2025-08-14,In service,22.88
FL00077,2025-08-15,In service,18.23
FL00077,2025-08-16,In service,19.31
FL00077,2025-08-17,Under maintenance,0.0
FL00077,2025-08-18,In service,21.21
FL00077,2025-08-19,In service,24.34
FL00077,2025-08-20,In service,12.24
FL00077,2025-08-21,In service,19.3
FL00077,2025-08-22,In service,16.86
FL00077,2025-08-23,In service,13.54
FL00077,2025-08-24,In service,12.67
FL00077,2025-08-25,Under maintenance,0.0
FL00077,2025-08-26,In service,16.54
FL00077,2025-08-27,In service,15.55
FL00077,2025-08-28,In service,13.21
FL00077,2025-08-29,In service,14.62
FL00077,2025-08-30,In service,18.3
FL00077,2025-08-31,In service,8.4
FL00078,2025-06-01,In service,14.59
FL00078,2025-06-02,In service,16.58
FL00078,2025-06-03,In service,14.97
FL00078,2025-06-04,In service,20.33
FL00078,2025-06-05,In service,13.07
FL00078,2025-06-06,In service,19.39
FL00078,2025-06-07,In service,17.33
FL00078,2025-06-08,In service,21.31
FL00078,2025-06-09,In service,16.54
FL00078,2025-06-10,In service,12.03
FL00078,2025-06-11,In service,17.59
FL00078,2025-06-12,In service,10.73
FL00078,2025-06-13,In service,5.71
FL00078,2025-06-14,In service,12.39
FL00078,2025-06-15,Under maintenance,0.0
FL00078,2025-06-16,Under maintenance,0.0
FL00078,2025-06-17,In service,21.67
FL00078,2025-06-18,In service,25.27
FL00078,2025-06-19,In service,8.33
FL00078,2025-06-20,In service,20.67
FL00078,2025-06-21,In service,26.05
FL00078,2025-06-22,Under maintenance,0.0
FL00078,2025-06-23,In service,23.07
FL00078,2025-06-24,In service,10.71
FL00078,2025-06-25,In service,11.36
FL00078,2025-06-26,In service,13.85
FL00078,2025-06-27,In service,15.63
FL00078,2025-06-28,In service,5.22
FL00078,2025-06-29,Under maintenance,0.0
FL00078,2025-06-30,In service,20.15
FL00078,2025-07-01,In service,11.23
FL00078,2025-07-02,In service,25.64
FL00078,2025-07-03,In service,18.54
FL00078,2025-07-04,In service,18.32
FL00078,2025-07-05,In service,17.83
FL00078,2025-07-06,In service,18.4
FL00078,2025-07-07,In service,19.62
FL00078,2025-07-08,In service,14.22
FL00078,2025-07-09,In service,9.39
FL00078,2025-07-10,In service,9.59
FL00078,2025-07-11,In service,16.3
FL00078,2025-07-12,In service,30.61
FL00078,2025-07-13,In service,15.35
FL00078,2025-07-14,In service,21.97
FL00078,2025-07-15,Under maintenance,0.0
